system:index,chla_sat,date,lake,.geo
20181103T170449_20181103T170450_T16TCS,0.044777359801691986,2018-11-03,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208T170701_20181208T170701_T15TYM,-0.033666189065781955,2018-12-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208T170701_20181208T170701_T16TCS,-0.4068261363556798,2018-12-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215T165711_20181215T165707_T16TCS,2.449659211218262,2018-12-15,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T165949_20190323T170554_T15TYM,0.27610792260648764,2019-03-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T165949_20190323T170554_T16TCS,0.2951613196571436,2019-03-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T164931_20190325T165307_T15TYM,0.22583910728866963,2019-03-25,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190325T164931_20190325T165307_T16TCS,0.23317998771045373,2019-03-25,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T164849_20190419T165441_T15TYM,0.28437635160268837,2019-04-19,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190419T164849_20190419T165441_T16TCS,0.27769501870517105,2019-04-19,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504T164901_20190504T165351_T15TYM,0.32025696943021725,2019-05-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190504T164901_20190504T165351_T16TCS,0.17369548334801185,2019-05-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507T165901_20190507T170127_T15TYM,-0.06820339171439026,2019-05-07,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190507T165901_20190507T170127_T16TCS,-0.10827261579370441,2019-05-07,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190601T165859_20190601T165854_T15TYM,-0.20529536332377532,2019-06-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
