system:index,chla_sat,date,lake,.geo
20190613T164901_20190613T170046_T15TYM,0.11402119661110292,2019-06-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706T165901_20190706T170346_T15TYM,-0.0015395476428411428,2019-07-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711T165859_20190711T171052_T15TYL,-0.0564619285549042,2019-07-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711T165859_20190711T171052_T15TYM,-0.024264824600961684,2019-07-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713T164901_20190713T165509_T15TYL,0.4014803778246111,2019-07-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713T164901_20190713T165509_T15TYM,0.03615852794591791,2019-07-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731T165859_20190731T170917_T15TYL,0.05178943893644418,2019-07-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731T165859_20190731T170917_T15TYM,0.08929937235653135,2019-07-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810T165849_20190810T170927_T15TYM,-0.214408685866001,2019-08-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830T165849_20190830T170352_T15TYL,0.1456468960741681,2019-08-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830T165849_20190830T170352_T15TYM,0.14414742166663655,2019-08-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T165851_20190904T170959_T15TYM,0.16658260841631917,2019-09-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914T165921_20190914T170704_T15TYL,-0.33765940220920676,2019-09-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916T164929_20190916T165534_T15TYL,-0.12681629366961392,2019-09-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916T164929_20190916T165534_T15TYM,-0.18349027394938786,2019-09-16,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924T170031_20190924T170028_T15TYL,0.03245101635566303,2019-09-24,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924T170031_20190924T170028_T15TYM,0.2472923520141182,2019-09-24,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926T165039_20190926T165151_T15TYL,-0.3198414378726507,2019-09-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926T165039_20190926T165151_T15TYM,-0.18539273484687002,2019-09-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191006T165149_20191006T165533_T15TYL,-0.18043780734365647,2019-10-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009T170209_20191009T170900_T15TYL,0.3123645621721784,2019-10-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009T170209_20191009T170900_T15TYM,-0.5153764643294972,2019-10-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191014T170251_20191014T170406_T15TYL,0.0544644424489417,2019-10-14,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026T165359_20191026T165401_T15TYM,0.5438061246013745,2019-10-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191029T170419_20191029T170918_T15TYL,-0.09033615706973139,2019-10-29,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103T170451_20191103T170811_T15TYM,-0.3078975724740322,2019-11-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191105T165459_20191105T165458_T15TYL,0.02836806653333182,2019-11-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191115T165549_20191115T165612_T15TYL,-0.39107691423681956,2019-11-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123T170631_20191123T171014_T15TYL,0.5970914117905762,2019-11-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123T170631_20191123T171014_T15TYM,-1.7690889530666891,2019-11-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215T165709_20191215T165844_T15TYM,1.3663142177194771,2019-12-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107T170659_20200107T170701_T15TYL,0.47176999830728045,2020-01-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206T170459_20200206T170631_T15TYL,-0.11671335690761582,2020-02-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206T170459_20200206T170631_T15TYM,0.05590415204533015,2020-02-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T170321_20200221T170321_T15TYM,-0.21219259457173345,2020-02-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T165309_20200223T165304_T15TYL,-1.0799566703830656,2020-02-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T165309_20200223T165304_T15TYM,-0.6160326155985122,2020-02-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304T165059_20200304T165602_T15TYL,-2.419040493110107,2020-03-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307T170039_20200307T170041_T15TYM,-1.8565349592072578,2020-03-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317T165929_20200317T170929_T15TYM,1.2025608459861161,2020-03-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401T165851_20200401T170326_T15TYL,0.16616573388605613,2020-04-01,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421T165851_20200421T170802_T15TYL,0.17503836869688524,2020-04-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T165839_20200426T170343_T15TYL,0.042247924713081524,2020-04-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T165839_20200426T170343_T15TYM,0.1477710353770505,2020-04-26,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503T164839_20200503T165142_T15TYL,-1.0675734764984597,2020-05-03,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506T165849_20200506T170954_T15TYM,0.3337197625208594,2020-05-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511T165901_20200511T170809_T15TYM,0.22381498291427807,2020-05-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521T165901_20200521T170817_T15TYL,0.07508999795137798,2020-05-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521T165901_20200521T170817_T15TYM,0.11435990841225699,2020-05-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T165901_20200531T170406_T15TYL,0.12328583660999733,2020-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T165901_20200531T170406_T15TYM,0.03346140388336476,2020-05-31,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602T164849_20200602T165614_T15TYL,-0.10196752094693941,2020-06-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602T164849_20200602T165614_T15TYM,-0.05932352799063379,2020-06-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605T165849_20200605T170252_T15TYL,-0.09178345053534552,2020-06-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605T165849_20200605T170252_T15TYM,-0.10823302460431042,2020-06-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612T164849_20200612T165615_T15TYM,0.083380726112,2020-06-12,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617T164901_20200617T170013_T15TYL,0.06234899077673197,2020-06-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617T164901_20200617T170013_T15TYM,0.034143765464121255,2020-06-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625T165849_20200625T170952_T15TYL,-0.10528813154024429,2020-06-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625T165849_20200625T170952_T15TYM,0.030510187364642394,2020-06-25,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627T164901_20200627T170048_T15TYL,0.18763272141690795,2020-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627T164901_20200627T170048_T15TYM,0.12221091828811795,2020-06-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630T165901_20200630T170412_T15TYL,-0.8464626691065105,2020-06-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630T165901_20200630T170412_T15TYM,-0.12930833275254822,2020-06-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707T164901_20200707T165403_T15TYL,0.46183799852704843,2020-07-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707T164901_20200707T165403_T15TYM,0.2711848212971255,2020-07-07,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T165901_20200710T170849_T15TYL,-0.407802698955609,2020-07-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T165901_20200710T170849_T15TYM,-0.4124651226292781,2020-07-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T164901_20200717T170033_T15TYL,-0.055768416937765006,2020-07-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T164901_20200717T170033_T15TYM,0.09739620554085744,2020-07-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T164901_20200727T170001_T15TYM,-0.08624657551041116,2020-07-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804T165849_20200804T170720_T15TYL,0.047508156970688574,2020-08-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T164901_20200806T165818_T15TYL,0.004143254488319189,2020-08-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806T164901_20200806T165818_T15TYM,-0.19784698078697102,2020-08-06,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T164849_20200811T165525_T15TYL,0.16114022163052302,2020-08-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T164849_20200811T165525_T15TYM,0.3070535724365607,2020-08-11,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821T164849_20200821T165724_T15TYL,-0.06260241370060732,2020-08-21,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T164901_20200905T165624_T15TYL,-0.2404015893574978,2020-09-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
