system:index,chla_sat,date,lake,.geo
20200223T160241_20200223T160912_T18STG,1.2290219177071349,2020-02-23,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T155151_20200301T155659_T18STG,4.1297453760766025,2020-03-01,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403T155901_20200403T160717_T18STG,-1.3578902206751289,2020-04-03,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405T154809_20200405T155014_T18STG,2.6538688105582056,2020-04-05,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200510T154911_20200510T155358_T18STG,-1.4168071758587484,2020-05-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T155911_20200513T160502_T18STG,-1.8429616498630208,2020-05-13,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200515T154809_20200515T155136_T18STG,-1.407973635470569,2020-05-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200604T154819_20200604T155019_T18STG,-1.5102264237625842,2020-06-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200607T155819_20200607T161233_T18STG,-1.360707767958772,2020-06-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200614T154819_20200614T155407_T18STG,-1.192925560052993,2020-06-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629T154911_20200629T155413_T18STG,0.840945686886274,2020-06-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702T155911_20200702T160538_T18STG,-1.435042312922873,2020-07-02,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200704T154819_20200704T160250_T18STG,-1.0327445382538751,2020-07-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712T155911_20200712T161123_T18STG,-1.4389749452846199,2020-07-12,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714T154809_20200714T155854_T18STG,-1.3214616911731714,2020-07-14,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T155829_20200727T160536_T18STG,0.6911034613321564,2020-07-27,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811T155911_20200811T161215_T18STG,-1.4011453596401953,2020-08-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826T155829_20200826T160543_T18STG,-2.91750088964527,2020-08-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905T155829_20200905T160134_T18STG,-1.1849462338917598,2020-09-05,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907T154911_20200907T160006_T18STG,-1.6062545300380802,2020-09-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200915T155819_20200915T160958_T18STG,-0.8175246465264829,2020-09-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920T155941_20200920T160639_T18STG,-1.1633979588926908,2020-09-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200922T154859_20200922T160118_T18STG,-1.5871685607494335,2020-09-22,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200930T160101_20200930T160128_T18STG,-2.098963674052266,2020-09-30,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
